udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,type_encoded,temp_diff,power
3042,L50221,L,300.4,309.5,1543.0,38.9,37,0,0,0,0,0,0,0,9.1,60022.7
3043,M17902,M,300.2,309.4,1459.0,43.9,39,0,0,0,0,0,0,1,9.2,64050.1
3044,L50223,L,300.3,309.5,1551.0,37.9,42,0,0,0,0,0,0,0,9.2,58782.9
3045,L50224,L,300.2,309.4,1981.0,21.4,44,0,0,0,0,0,0,0,9.2,42393.4
3046,L50225,L,300.2,309.4,1526.0,35.3,46,0,0,0,0,0,0,0,9.2,53867.8
3047,M17906,M,300.2,309.4,1501.0,40.0,48,0,0,0,0,0,0,1,9.2,60040.0
3048,L50227,L,300.2,309.4,1558.0,38.3,51,0,0,0,0,0,0,0,9.2,59671.4
3049,L50228,L,300.2,309.3,1532.0,43.2,53,0,0,0,0,0,0,0,9.1,66182.4
3050,L50229,L,300.1,309.2,1326.0,55.9,55,0,0,0,0,0,0,0,9.1,74123.4
3051,L50230,L,300.2,309.2,1431.0,51.3,57,0,0,0,0,0,0,0,9.0,73410.3
3052,L50231,L,300.2,309.3,1366.0,49.3,59,0,0,0,0,0,0,0,9.1,67343.8
3053,L50232,L,300.1,309.2,1421.0,42.5,61,0,0,0,0,0,0,0,9.1,60392.5
3054,H32467,H,300.2,309.3,1506.0,35.6,63,0,0,0,0,0,0,2,9.1,53613.6
3055,H32468,H,300.2,309.3,1342.0,48.7,68,0,0,0,0,0,0,2,9.1,65355.4
3056,L50235,L,300.1,309.2,1427.0,37.6,73,0,0,0,0,0,0,0,9.1,53655.2
3057,L50236,L,300.2,309.2,1667.0,29.9,75,0,0,0,0,0,0,0,9.0,49843.3
3058,L50237,L,300.1,309.1,1400.0,46.7,77,0,0,0,0,0,0,0,9.0,65380.0
3059,L50238,L,300.0,309.0,1709.0,32.1,79,0,0,0,0,0,0,0,9.0,54858.9
3060,M17919,M,300.0,309.0,1368.0,45.8,81,0,0,0,0,0,0,1,9.0,62654.4
3061,L50240,L,300.0,309.1,1882.0,23.8,84,0,0,0,0,0,0,0,9.1,44791.6
3062,L50241,L,300.1,309.1,1353.0,58.7,86,0,0,0,0,0,0,0,9.0,79421.1
3063,L50242,L,299.9,309.0,1553.0,40.0,88,0,0,0,0,0,0,0,9.1,62120.0
3064,L50243,L,300.0,309.1,1431.0,45.4,90,0,0,0,0,0,0,0,9.1,64967.4
3065,M17924,M,300.1,309.1,1731.0,30.4,92,0,0,0,0,0,0,1,9.0,52622.4
3066,M17925,M,300.1,309.2,1687.0,27.7,95,0,0,0,0,0,1,1,9.1,46729.9
3067,M17926,M,300.1,309.2,1457.0,44.3,98,0,0,0,0,0,0,1,9.1,64545.1
3068,L50247,L,300.1,309.2,1533.0,37.0,101,0,0,0,0,0,0,0,9.1,56721.0
3069,H32482,H,300.0,309.0,1622.0,31.8,103,0,0,0,0,0,0,2,9.0,51579.6
3070,L50249,L,300.0,309.1,1791.0,28.2,108,0,0,0,0,0,0,0,9.1,50506.2
3071,L50250,L,300.0,309.1,1631.0,28.3,110,0,0,0,0,0,0,0,9.1,46157.3
3072,L50251,L,300.0,309.0,2076.62838774028,16.9,112,0,0,0,0,0,0,0,9.0,35095.02
3073,L50252,L,300.1,309.0,1314.0,58.2,114,0,0,0,0,0,0,0,8.9,76474.8
3074,L50253,L,300.1,309.1,1478.0,46.9,116,0,0,0,0,0,0,0,9.0,69318.2
3075,L50254,L,300.1,309.2,1783.0,27.3,118,0,0,0,0,0,0,0,9.1,48675.9
3076,M17935,M,300.1,309.2,1385.0,46.1,120,0,0,0,0,0,0,1,9.1,63848.5
3077,L50256,L,300.0,309.2,1444.0,43.6,123,0,0,0,0,0,0,0,9.2,62958.4
3078,L50257,L,300.1,309.3,1841.0,23.0,125,0,0,0,0,0,0,0,9.2,42343.0
3079,M17938,M,300.1,309.4,1349.0,56.2,127,0,0,0,0,0,0,1,9.3,75813.8
3080,L50259,L,300.1,309.3,1340.0,56.0,130,0,0,0,0,0,0,0,9.2,75040.0
3081,M17940,M,299.9,309.2,1539.0,43.2,132,0,0,0,0,0,0,1,9.3,66484.8
3082,M17941,M,300.0,309.3,1932.0,21.8,135,0,0,0,0,0,0,1,9.3,42117.6
3083,M17942,M,300.0,309.3,1407.0,43.9,138,0,0,0,0,0,0,1,9.3,61767.3
3084,L50263,L,300.1,309.3,1712.0,28.5,141,0,0,0,0,0,0,0,9.2,48792.0
3085,H32498,H,300.1,309.4,1329.0,55.2,143,0,0,0,0,0,0,2,9.3,73360.8
3086,L50265,L,300.1,309.2,1441.0,42.9,148,0,0,0,0,0,0,0,9.1,61818.9
3087,L50266,L,300.0,309.2,1610.0,32.1,150,0,0,0,0,0,0,0,9.2,51681.0
3088,M17947,M,300.0,309.1,1474.0,45.2,152,0,0,0,0,0,0,1,9.1,66624.8
3089,M17948,M,300.0,309.1,1624.0,30.8,155,0,0,0,0,0,0,1,9.1,50019.2
3090,H32503,H,300.1,309.3,1520.0,38.2,158,0,0,0,0,0,0,2,9.2,58064.0
3091,H32504,H,300.1,309.3,1448.0,45.8,163,0,0,0,0,0,0,2,9.2,66318.4
3092,L50271,L,300.0,309.3,1558.0,29.7,168,0,0,0,0,0,0,0,9.3,46272.6
3093,M17952,M,300.0,309.3,2076.62838774028,16.3,170,0,0,0,0,0,0,1,9.3,33849.043
3094,L50273,L,300.0,309.3,1397.0,51.2,173,0,0,0,0,0,0,0,9.3,71526.4
3095,L50274,L,300.0,309.3,1972.0,22.0,175,0,0,0,0,0,0,0,9.3,43384.0
3096,M17955,M,299.9,309.2,1574.0,36.5,177,0,0,0,0,0,0,1,9.3,57451.0
3097,L50276,L,299.9,309.2,1560.0,38.9,180,0,0,0,0,0,0,0,9.3,60684.0
3098,M17957,M,299.9,309.2,1353.0,49.8,182,0,0,0,0,0,0,1,9.3,67379.4
3099,M17958,M,299.9,309.2,1389.0,51.2,185,0,0,0,0,0,0,1,9.3,71116.8
3100,M17959,M,299.9,309.1,1513.0,43.8,188,0,0,0,0,0,0,1,9.2,66269.4
3101,L50280,L,299.8,309.1,1578.0,42.1,191,0,0,0,0,0,0,0,9.3,66433.8
3102,H32515,H,299.8,309.0,1467.0,37.3,193,0,0,0,0,0,0,2,9.2,54719.1
3103,L50282,L,299.9,309.1,1412.0,48.3,198,0,0,0,0,0,0,0,9.2,68199.6
3104,L50283,L,299.8,309.1,1668.0,30.3,200,0,0,0,0,0,0,0,9.3,50540.4
3105,M17964,M,299.8,309.2,1678.0,29.8,202,0,0,0,0,0,0,1,9.4,50004.4
3106,L50285,L,299.8,309.1,1612.0,35.4,205,0,0,0,0,0,0,0,9.3,57064.8
3107,L50286,L,299.8,309.1,1485.0,39.9,207,0,0,0,0,0,0,0,9.3,59251.5
3108,M17967,M,299.8,309.1,1456.0,39.4,209,0,0,0,0,0,0,1,9.3,57366.4
3109,L50288,L,299.8,309.2,1504.0,38.7,212,0,0,0,0,0,0,0,9.4,58204.8
3110,L50289,L,299.9,309.2,1491.0,44.3,214,0,0,0,0,0,0,0,9.3,66051.3
3111,H32524,H,299.9,309.2,1525.0,33.2,0,0,0,0,0,0,0,2,9.3,50630.0
3112,L50291,L,300.0,309.2,1759.0,27.9,5,0,0,0,0,0,0,0,9.2,49076.1
3113,M17972,M,299.8,309.1,1355.0,56.7,7,0,0,0,0,0,0,1,9.3,76828.5
3114,M17973,M,299.9,309.1,1345.0,56.8,10,0,0,0,0,0,0,1,9.2,76396.0
3115,M17974,M,299.9,309.2,1683.0,30.5,13,0,0,0,0,0,0,1,9.3,51331.5
3116,L50295,L,299.9,309.2,1658.0,34.8,16,0,0,0,0,0,0,0,9.3,57698.4
3117,L50296,L,300.0,309.2,1566.0,34.4,18,0,0,0,0,0,0,0,9.2,53870.4
3118,M17977,M,300.1,309.3,1469.0,43.9,20,0,0,0,0,0,0,1,9.2,64489.1
3119,M17978,M,300.2,309.5,1458.0,46.9,23,0,0,0,0,0,0,1,9.3,68380.2
3120,L50299,L,300.1,309.4,1858.0,23.6,26,0,0,0,0,0,0,0,9.3,43848.8
3121,H32534,H,300.1,309.4,1563.0,40.8,28,0,0,0,0,0,0,2,9.3,63770.4
3122,L50301,L,300.1,309.4,2076.62838774028,17.9,33,0,0,0,0,0,0,0,9.3,37171.648
3123,L50302,L,300.0,309.3,1473.0,46.0,35,0,0,0,0,0,0,0,9.3,67758.0
3124,H32537,H,300.0,309.4,1498.0,38.5,37,0,0,0,0,0,0,2,9.4,57673.0
3125,L50304,L,300.1,309.4,1568.0,39.7,42,0,0,0,0,0,0,0,9.3,62249.6
3126,L50305,L,300.1,309.4,1694.0,27.4,44,0,0,0,0,0,0,0,9.3,46415.6
3127,L50306,L,300.0,309.4,1499.0,35.7,46,0,0,0,0,0,0,0,9.4,53514.3
3128,L50307,L,300.0,309.5,1717.0,28.3,48,0,0,0,0,0,0,0,9.5,48591.1
3129,M17988,M,300.1,309.5,1462.0,42.8,50,0,0,0,0,0,0,1,9.4,62573.6
3130,L50309,L,300.1,309.6,1642.0,34.5,53,0,0,0,0,0,0,0,9.5,56649.0
3131,L50310,L,300.1,309.6,1760.0,25.4,55,0,0,0,0,0,0,0,9.5,44704.0
3132,L50311,L,300.1,309.5,1660.0,32.7,57,0,0,0,0,0,0,0,9.4,54282.0
3133,L50312,L,300.1,309.5,1557.0,40.6,59,0,0,0,0,0,0,0,9.4,63214.2
3134,H32547,H,300.2,309.6,1442.0,49.2,61,0,0,0,0,0,0,2,9.4,70946.4
3135,L50314,L,300.2,309.6,1359.0,51.5,66,0,0,0,0,0,0,0,9.4,69988.5
3136,L50315,L,300.4,309.8,1342.0,52.5,68,0,0,0,0,0,0,0,9.4,70455.0
3137,L50316,L,300.4,309.9,1435.0,54.8,70,0,0,0,0,0,0,0,9.5,78638.0
3138,L50317,L,300.4,309.9,1567.0,36.5,72,0,0,0,0,0,0,0,9.5,57195.5
3139,L50318,L,300.4,309.9,1376.0,43.5,74,0,0,0,0,0,0,0,9.5,59856.0
3140,H32553,H,300.4,309.9,1513.0,38.7,76,0,0,0,0,0,0,2,9.5,58553.1
3141,H32554,H,300.4,309.9,2076.62838774028,12.8,81,1,0,0,1,0,0,2,9.5,26580.843
3142,L50321,L,300.5,310.0,1521.0,45.1,86,0,0,0,0,0,0,0,9.5,68597.1
3143,L50322,L,300.6,310.0,1658.0,34.7,88,0,0,0,0,0,0,0,9.4,57532.6
3144,H32557,H,300.6,310.0,1419.0,42.4,90,0,0,0,0,0,0,2,9.4,60165.6
3145,M18004,M,300.6,310.0,1478.0,36.3,95,0,0,0,0,0,0,1,9.4,53651.4
3146,M18005,M,300.5,310.0,1415.0,43.5,98,0,0,0,0,0,0,1,9.5,61552.5
3147,M18006,M,300.5,309.9,1780.0,26.5,101,0,0,0,0,0,0,1,9.4,47170.0
3148,M18007,M,300.4,309.7,1440.0,42.8,104,0,0,0,0,0,0,1,9.3,61632.0
3149,H32562,H,300.4,309.8,1448.0,39.7,107,0,0,0,0,0,0,2,9.4,57485.6
3150,H32563,H,300.4,309.7,1500.0,35.2,112,0,0,0,0,0,0,2,9.3,52800.0
3151,L50330,L,300.4,309.8,1513.0,32.9,117,0,0,0,0,0,0,0,9.4,49777.7
3152,L50331,L,300.5,309.8,1428.0,43.8,119,0,0,0,0,0,0,0,9.3,62546.4
3153,M18012,M,300.5,309.8,1473.0,42.3,121,0,0,0,0,0,0,1,9.3,62307.9
3154,M18013,M,300.5,309.9,1483.0,49.3,124,0,0,0,0,0,0,1,9.4,73111.9
3155,L50334,L,300.4,309.7,1534.0,42.5,127,0,0,0,0,0,0,0,9.3,65195.0
3156,L50335,L,300.5,309.8,1367.0,54.0,129,0,0,0,0,0,0,0,9.3,73818.0
3157,L50336,L,300.4,309.7,1467.0,36.9,131,0,0,0,0,0,0,0,9.3,54132.3
3158,M18017,M,300.4,309.7,1488.0,42.2,133,0,0,0,0,0,0,1,9.3,62793.6
3159,L50338,L,300.4,309.7,1679.0,30.1,136,0,0,0,0,0,0,0,9.3,50537.9
3160,H32573,H,300.4,309.8,1409.0,47.5,138,0,0,0,0,0,0,2,9.4,66927.5
3161,M18020,M,300.4,309.7,1367.0,51.2,143,0,0,0,0,0,0,1,9.3,69990.4
3162,L50341,L,300.4,309.8,1314.0,63.1,146,0,0,0,0,0,0,0,9.4,82913.4
3163,L50342,L,300.5,309.9,1480.0,40.0,148,0,0,0,0,0,0,0,9.4,59200.0
3164,L50343,L,300.4,309.8,1549.0,38.9,150,0,0,0,0,0,0,0,9.4,60256.1
3165,L50344,L,300.4,309.7,1685.0,31.3,152,0,0,0,0,0,0,0,9.3,52740.5
3166,L50345,L,300.4,309.6,1536.0,34.5,154,0,0,0,0,0,0,0,9.2,52992.0
3167,M18026,M,300.4,309.7,1539.0,37.7,156,0,0,0,0,0,0,1,9.3,58020.3
3168,L50347,L,300.4,309.7,1384.0,45.1,159,0,0,0,0,0,0,0,9.3,62418.4
3169,M18028,M,300.4,309.6,1614.0,30.3,161,0,0,0,0,0,0,1,9.2,48904.2
3170,M18029,M,300.4,309.6,1675.0,35.5,164,0,0,0,0,0,0,1,9.2,59462.5
3171,M18030,M,300.4,309.7,1685.0,32.3,167,0,0,0,0,0,0,1,9.3,54425.5
3172,L50351,L,300.4,309.6,1386.0,56.9,170,0,0,0,0,0,0,0,9.2,78863.4
3173,M18032,M,300.3,309.6,1488.0,41.3,172,0,0,0,0,0,0,1,9.3,61454.4
3174,L50353,L,300.3,309.6,1624.0,32.6,175,0,0,0,0,0,0,0,9.3,52942.4
3175,L50354,L,300.3,309.6,1600.0,34.6,177,0,0,0,0,0,0,0,9.3,55360.0
3176,L50355,L,300.3,309.6,1468.0,44.7,179,0,0,0,0,0,0,0,9.3,65619.6
3177,L50356,L,300.3,309.6,1435.0,45.4,181,0,0,0,0,0,0,0,9.3,65149.0
3178,M18037,M,300.2,309.5,1564.0,33.4,183,0,0,0,0,0,0,1,9.3,52237.6
3179,M18038,M,300.2,309.4,1329.0,53.6,186,0,0,0,0,0,0,1,9.2,71234.4
3180,L50359,L,300.1,309.3,1570.0,36.8,189,0,0,0,0,0,0,0,9.2,57776.0
3181,M18040,M,300.2,309.4,1433.0,48.8,191,0,0,0,0,0,0,1,9.2,69930.4
3182,L50361,L,300.2,309.4,1527.0,37.0,194,0,0,0,0,0,0,0,9.2,56499.0
3183,M18042,M,300.1,309.3,1443.0,50.3,196,0,0,0,0,0,0,1,9.2,72582.9
3184,L50363,L,300.1,309.3,1616.0,32.0,199,0,0,0,0,0,0,0,9.2,51712.0
3185,L50364,L,300.1,309.3,1654.0,31.0,201,0,0,0,0,0,0,0,9.2,51274.0
3186,L50365,L,300.1,309.3,1685.0,27.1,203,0,0,0,0,0,0,0,9.2,45663.5
3187,M18046,M,300.2,309.4,1456.0,48.8,205,0,0,0,0,0,0,1,9.2,71052.8
3188,M18047,M,300.2,309.4,1752.0,27.8,208,0,0,0,0,0,0,1,9.2,48705.6
3189,M18048,M,300.1,309.2,1438.0,51.0,211,0,0,0,0,0,0,1,9.1,73338.0
3190,L50369,L,300.1,309.1,1551.0,33.7,214,0,0,0,0,0,0,0,9.0,52268.7
3191,L50370,L,300.1,309.2,1599.0,30.1,216,0,0,0,0,0,0,0,9.1,48129.9
3192,M18051,M,300.1,309.2,1732.0,33.7,218,0,0,0,0,0,0,1,9.1,58368.4
3193,M18052,M,300.1,309.2,1418.0,39.8,221,0,0,0,0,0,0,1,9.1,56436.4
3194,L50373,L,300.0,309.1,1401.0,44.5,0,0,0,0,0,0,0,0,9.1,62344.5
3195,L50374,L,300.0,309.0,1454.0,51.7,2,0,0,0,0,0,0,0,9.0,75171.8
3196,M18055,M,300.0,309.2,1635.0,32.4,4,0,0,0,0,0,0,1,9.2,52974.0
3197,L50376,L,300.0,309.1,1489.0,40.3,7,0,0,0,0,0,0,0,9.1,60006.7
3198,L50377,L,300.0,309.1,1465.0,40.6,9,0,0,0,0,0,0,0,9.1,59479.0
3199,M18058,M,300.0,309.1,1463.0,45.7,11,0,0,0,0,0,0,1,9.1,66859.1
3200,H32613,H,300.1,309.1,1560.0,35.4,14,0,0,0,0,0,0,2,9.0,55224.0
3201,M18060,M,300.1,309.2,1454.0,44.4,19,0,0,0,0,0,0,1,9.1,64557.6
3202,L50381,L,300.2,309.1,1479.0,47.0,22,0,0,0,0,0,0,0,8.9,69513.0
3203,L50382,L,300.2,309.2,1430.0,43.4,24,0,0,0,0,0,0,0,9.0,62062.0
3204,M18063,M,300.1,309.1,1533.0,38.0,26,0,0,0,0,0,0,1,9.0,58254.0
3205,L50384,L,300.1,309.0,1404.0,54.8,29,0,0,0,0,0,0,0,8.9,76939.2
3206,M18065,M,300.1,308.9,1548.0,38.4,31,0,0,0,0,0,0,1,8.8,59443.2
3207,M18066,M,300.1,309.0,1612.0,33.0,34,0,0,0,0,0,0,1,8.9,53196.0
3208,M18067,M,300.2,309.0,1642.0,31.2,37,0,0,0,0,0,0,1,8.8,51230.4
3209,M18068,M,300.2,309.1,1406.0,42.2,40,0,0,0,0,0,0,1,8.9,59333.2
3210,L50389,L,300.3,309.2,1587.0,31.4,43,0,0,0,0,0,0,0,8.9,49831.8
3211,M18070,M,300.3,309.2,1364.0,47.6,45,0,0,0,0,0,0,1,8.9,64926.4
3212,L50391,L,300.3,309.2,1462.0,51.4,48,0,0,0,0,0,0,0,8.9,75146.8
3213,L50392,L,300.3,309.2,1649.0,32.4,50,0,0,0,0,0,0,0,8.9,53427.6
3214,L50393,L,300.4,309.2,1752.0,29.0,52,0,0,0,0,0,0,0,8.8,50808.0
3215,H32628,H,300.4,309.3,1396.0,51.2,54,0,0,0,0,0,0,2,8.9,71475.2
3216,M18075,M,300.5,309.4,2076.62838774028,16.3,59,0,0,0,0,0,0,1,8.9,33849.043
3217,L50396,L,300.5,309.5,1653.0,27.6,62,0,0,0,0,0,0,0,9.0,45622.8
3218,L50397,L,300.6,309.5,2025.0,21.4,64,0,0,0,0,0,0,0,8.9,43335.0
3219,L50398,L,300.6,309.6,1426.0,53.6,66,0,0,0,0,0,0,0,9.0,76433.6
3220,M18079,M,300.6,309.6,1503.0,38.4,68,0,0,0,0,0,0,1,9.0,57715.2
3221,M18080,M,300.7,309.6,1525.0,36.5,71,0,0,0,0,0,0,1,8.9,55662.5
3222,L50401,L,300.6,309.6,1423.0,49.1,74,0,0,0,0,0,0,0,9.0,69869.3
3223,M18082,M,300.7,309.7,1435.0,44.7,76,0,0,0,0,0,0,1,9.0,64144.5
3224,H32637,H,300.6,309.5,1495.0,36.5,79,0,0,0,0,0,0,2,8.9,54567.5
3225,M18084,M,300.6,309.5,1557.0,33.8,84,0,0,0,0,0,0,1,8.9,52626.6
3226,L50405,L,300.6,309.4,1474.0,40.7,87,0,0,0,0,0,0,0,8.8,59991.8
3227,L50406,L,300.5,309.3,1465.0,46.0,89,0,0,0,0,0,0,0,8.8,67390.0
3228,M18087,M,300.5,309.3,1589.0,34.9,91,0,0,0,0,0,0,1,8.8,55456.1
3229,L50408,L,300.5,309.3,1475.0,46.8,94,0,0,0,0,0,0,0,8.8,69030.0
3230,L50409,L,300.6,309.4,1442.0,43.2,96,0,0,0,0,0,0,0,8.8,62294.4
3231,L50410,L,300.6,309.4,1556.0,36.0,98,0,0,0,0,0,0,0,8.8,56016.0
3232,L50411,L,300.7,309.3,1425.0,45.3,100,0,0,0,0,0,0,0,8.6,64552.5
3233,L50412,L,300.7,309.3,1580.0,38.3,102,0,0,0,0,0,0,0,8.6,60514.0
3234,H32647,H,300.8,309.4,1474.0,40.7,104,0,0,0,0,0,0,2,8.6,59991.8
3235,L50414,L,300.8,309.4,1489.0,38.4,109,0,0,0,0,0,0,0,8.6,57177.6
3236,L50415,L,300.8,309.4,1946.0,20.5,111,0,0,0,0,0,0,0,8.6,39893.0
3237,M18096,M,300.8,309.4,1342.0,62.4,113,1,0,1,0,0,0,1,8.6,83740.8
3238,M18097,M,300.9,309.5,1758.0,26.8,116,0,0,0,0,0,0,1,8.6,47114.4
3239,M18098,M,300.9,309.4,1724.0,25.6,119,0,0,0,0,0,0,1,8.5,44134.4
3240,L50419,L,301.0,309.5,1430.0,48.5,122,0,0,0,0,0,0,0,8.5,69355.0
3241,L50420,L,300.9,309.5,1612.0,35.2,124,0,0,0,0,0,0,0,8.6,56742.4
3242,H32655,H,300.9,309.5,1469.0,43.4,126,0,0,0,0,0,0,2,8.6,63754.6
3243,L50422,L,300.9,309.6,1384.0,42.4,131,0,0,0,0,0,0,0,8.7,58681.6
3244,L50423,L,301.0,309.6,1724.0,28.1,133,0,0,0,0,0,0,0,8.6,48444.4
3245,M18104,M,301.0,309.6,1397.0,48.0,135,0,0,0,0,0,0,1,8.6,67056.0
3246,M18105,M,301.0,309.6,1588.0,32.7,138,0,0,0,0,0,0,1,8.6,51927.6
3247,L50426,L,301.0,309.7,1468.0,42.0,141,0,0,0,0,0,0,0,8.7,61656.0
3248,M18107,M,301.0,309.8,1594.0,31.1,143,0,0,0,0,0,0,1,8.8,49573.4
3249,M18108,M,301.0,309.7,1511.0,39.3,146,0,0,0,0,0,0,1,8.7,59382.3
3250,L50429,L,301.1,309.8,1493.0,38.9,149,0,0,0,0,0,0,0,8.7,58077.7
3251,H32664,H,301.2,309.8,1709.0,27.0,151,0,0,0,0,0,0,2,8.6,46143.0
3252,L50431,L,301.1,309.6,1501.0,36.1,156,0,0,0,0,0,0,0,8.5,54186.1
3253,L50432,L,301.1,309.7,1668.0,30.8,158,0,0,0,0,0,0,0,8.6,51374.4
3254,L50433,L,301.1,309.6,1502.0,48.9,160,0,0,0,0,0,0,0,8.5,73447.8
3255,M18114,M,301.0,309.7,1288.0,58.4,162,0,0,0,0,0,0,1,8.7,75219.2
3256,L50435,L,301.0,309.7,1491.0,42.9,165,0,0,0,0,0,0,0,8.7,63963.9
3257,L50436,L,301.1,309.8,1519.0,39.6,167,0,0,0,0,0,0,0,8.7,60152.4
3258,L50437,L,301.2,309.9,1984.0,19.7,169,0,0,0,0,0,0,0,8.7,39084.8
3259,L50438,L,301.2,309.9,1643.0,32.9,171,0,0,0,0,0,0,0,8.7,54054.7
3260,M18119,M,301.2,310.0,1625.0,31.6,173,0,0,0,0,0,0,1,8.8,51350.0
3261,M18120,M,301.3,310.0,2068.0,17.8,176,0,0,0,0,0,0,1,8.7,36810.4
3262,H32675,H,301.3,310.1,1469.0,39.7,179,0,0,0,0,0,0,2,8.8,58319.3
3263,L50442,L,301.3,310.1,1558.0,36.3,184,0,0,0,0,0,0,0,8.8,56555.4
3264,L50443,L,301.3,310.0,1344.0,54.8,186,0,0,0,0,0,0,0,8.7,73651.2
3265,H32678,H,301.3,310.1,1455.0,44.1,188,0,0,0,0,0,0,2,8.8,64165.5
3266,L50445,L,301.3,310.1,1355.0,53.6,193,0,0,0,0,0,0,0,8.8,72628.0
3267,L50446,L,301.3,310.1,1269.0,56.8,195,1,0,0,0,1,0,0,8.8,72079.2
3268,L50447,L,301.3,310.0,1550.0,41.5,197,0,0,0,0,0,0,0,8.7,64325.0
3269,M18128,M,301.3,310.1,1525.0,37.8,199,0,0,0,0,0,0,1,8.8,57645.0
3270,M18129,M,301.3,310.0,1696.0,32.4,202,0,0,0,0,0,0,1,8.7,54950.4
3271,L50450,L,301.4,310.1,1937.0,21.8,205,0,0,0,0,0,0,0,8.7,42226.6
3272,M18131,M,301.4,310.0,1689.0,32.1,207,0,0,0,0,0,0,1,8.6,54216.9
3273,M18132,M,301.3,310.0,1593.0,30.8,210,0,0,0,0,0,0,1,8.7,49064.4
3274,M18133,M,301.3,309.9,1565.0,36.0,213,0,0,0,0,0,0,1,8.6,56340.0
3275,L50454,L,301.3,310.0,1665.0,31.4,0,0,0,0,0,0,0,0,8.7,52281.0
3276,H32689,H,301.3,310.0,1532.0,36.3,2,0,0,0,0,0,0,2,8.7,55611.6
3277,L50456,L,301.3,310.0,1438.0,40.9,7,0,0,0,0,0,0,0,8.7,58814.2
3278,L50457,L,301.3,310.1,1531.0,41.6,9,0,0,0,0,0,0,0,8.8,63689.6
3279,L50458,L,301.3,310.0,1506.0,40.8,11,0,0,0,0,0,0,0,8.7,61444.8
3280,L50459,L,301.2,309.9,1382.0,52.4,13,0,0,0,0,0,0,0,8.7,72416.8
3281,M18140,M,301.2,309.9,1456.0,50.8,15,0,0,0,0,0,0,1,8.7,73964.8
3282,M18141,M,301.2,310.0,1445.0,45.6,18,0,0,0,0,0,0,1,8.8,65892.0
3283,L50462,L,301.2,309.9,1515.0,40.9,21,0,0,0,0,0,0,0,8.7,61963.5
3284,L50463,L,301.2,309.9,1449.0,45.5,23,0,0,0,0,0,0,0,8.7,65929.5
3285,H32698,H,301.2,309.9,1362.0,50.7,25,0,0,0,0,0,0,2,8.7,69053.4
3286,L50465,L,301.2,309.9,1687.0,29.7,30,0,0,0,0,0,0,0,8.7,50103.9
3287,L50466,L,301.2,310.0,1618.0,37.6,32,0,0,0,0,0,0,0,8.8,60836.8
3288,M18147,M,301.2,310.1,1558.0,32.6,34,0,0,0,0,0,0,1,8.9,50790.8
3289,L50468,L,301.3,310.1,1662.0,31.0,37,0,0,0,0,0,0,0,8.8,51522.0
3290,M18149,M,301.2,310.1,1295.0,56.6,39,0,0,0,0,0,0,1,8.9,73297.0
3291,L50470,L,301.2,310.2,1385.0,42.3,42,0,0,0,0,0,0,0,9.0,58585.5
3292,M18151,M,301.2,310.1,1479.0,45.5,44,0,0,0,0,0,0,1,8.9,67294.5
3293,L50472,L,301.3,310.3,1400.0,44.3,47,0,0,0,0,0,0,0,9.0,62020.0
3294,M18153,M,301.2,310.3,1357.0,54.5,49,0,0,0,0,0,0,1,9.1,73956.5
3295,L50474,L,301.1,310.2,1657.0,34.1,52,0,0,0,0,0,0,0,9.1,56503.7
3296,L50475,L,301.1,310.2,1496.0,43.4,54,0,0,0,0,0,0,0,9.1,64926.4
3297,M18156,M,301.2,310.3,1379.0,43.2,56,0,0,0,0,0,0,1,9.1,59572.8
3298,L50477,L,301.2,310.3,1548.0,38.6,59,0,0,0,0,0,0,0,9.1,59752.8
3299,L50478,L,301.2,310.3,1499.0,38.1,61,0,0,0,0,0,0,0,9.1,57111.9
3300,L50479,L,301.3,310.5,1390.0,45.8,63,0,0,0,0,0,0,0,9.2,63662.0
3301,H32714,H,301.3,310.4,1538.0,38.4,65,0,0,0,0,0,0,2,9.1,59059.2
3302,L50481,L,301.3,310.5,1365.0,47.7,70,0,0,0,0,0,0,0,9.2,65110.5
3303,L50482,L,301.3,310.5,1503.0,48.6,72,0,0,0,0,0,0,0,9.2,73045.8
3304,L50483,L,301.2,310.4,1390.0,49.9,74,0,0,0,0,0,0,0,9.2,69361.0
3305,L50484,L,301.2,310.3,1497.0,45.7,76,0,0,0,0,0,0,0,9.1,68412.9
3306,M18165,M,301.3,310.4,1577.0,48.3,78,0,0,0,0,0,0,1,9.1,76169.1
3307,L50486,L,301.4,310.5,1432.0,54.3,81,0,0,0,0,0,0,0,9.1,77757.6
3308,M18167,M,301.4,310.5,1563.0,39.9,83,0,0,0,0,0,0,1,9.1,62363.7
3309,L50488,L,301.4,310.4,1433.0,43.4,86,0,0,0,0,0,0,0,9.0,62192.2
3310,L50489,L,301.3,310.4,1384.0,50.1,88,0,0,0,0,0,0,0,9.1,69338.4
3311,L50490,L,301.3,310.4,1346.0,46.7,90,0,0,0,0,0,0,0,9.1,62858.2
3312,L50491,L,301.3,310.4,1459.0,44.7,92,0,0,0,0,0,0,0,9.1,65217.3
3313,L50492,L,301.4,310.4,1639.0,28.9,94,0,0,0,0,0,0,0,9.0,47367.1
